Report Date,Crime Category,count
2018-10-05,Agg Assault,8
2018-10-05,Auto Theft,10
2018-10-05,Burglary,4
2018-10-05,Homicide,1
2018-10-05,Larceny-From Vehicle,19
2018-10-05,Larceny-Non Vehicle,20
2018-10-05,Robbery,4
2018-10-06,Agg Assault,9
2018-10-06,Auto Theft,4
2018-10-06,Burglary,8
2018-10-06,Larceny-From Vehicle,24
2018-10-06,Larceny-Non Vehicle,10
2018-10-06,Robbery,3
2018-10-07,Agg Assault,2
2018-10-07,Auto Theft,9
2018-10-07,Burglary,7
2018-10-07,Larceny-From Vehicle,24
2018-10-07,Larceny-Non Vehicle,10
2018-10-07,Robbery,3
2018-10-08,Agg Assault,3
2018-10-08,Auto Theft,13
2018-10-08,Burglary,10
2018-10-08,Larceny-From Vehicle,36
2018-10-08,Larceny-Non Vehicle,17
2018-10-08,Robbery,1
2018-10-09,Agg Assault,1
2018-10-09,Auto Theft,7
2018-10-09,Burglary,11
2018-10-09,Larceny-From Vehicle,20
2018-10-09,Larceny-Non Vehicle,18
2018-10-09,Robbery,1
2018-10-10,Agg Assault,5
2018-10-10,Auto Theft,8
2018-10-10,Burglary,5
2018-10-10,Larceny-From Vehicle,31
2018-10-10,Larceny-Non Vehicle,15
2018-10-10,Robbery,2
2018-10-11,Agg Assault,4
2018-10-11,Auto Theft,6
2018-10-11,Burglary,3
2018-10-11,Larceny-From Vehicle,19
2018-10-11,Larceny-Non Vehicle,21
2018-10-11,Robbery,1
2018-10-12,Agg Assault,4
2018-10-12,Auto Theft,8
2018-10-12,Burglary,6
2018-10-12,Larceny-From Vehicle,28
2018-10-12,Larceny-Non Vehicle,21
2018-10-12,Robbery,1
2018-10-13,Agg Assault,6
2018-10-13,Auto Theft,9
2018-10-13,Burglary,2
2018-10-13,Larceny-From Vehicle,31
2018-10-13,Larceny-Non Vehicle,23
2018-10-13,Robbery,2
2018-10-14,Agg Assault,3
2018-10-14,Auto Theft,13
2018-10-14,Burglary,3
2018-10-14,Homicide,1
2018-10-14,Larceny-From Vehicle,32
2018-10-14,Larceny-Non Vehicle,15
2018-10-14,Robbery,1
2018-10-15,Agg Assault,3
2018-10-15,Auto Theft,11
2018-10-15,Burglary,7
2018-10-15,Larceny-From Vehicle,26
2018-10-15,Larceny-Non Vehicle,11
2018-10-15,Robbery,5
2018-10-16,Agg Assault,4
2018-10-16,Auto Theft,7
2018-10-16,Burglary,2
2018-10-16,Larceny-From Vehicle,31
2018-10-16,Larceny-Non Vehicle,24
2018-10-16,Robbery,3
2018-10-17,Agg Assault,6
2018-10-17,Auto Theft,10
2018-10-17,Burglary,6
2018-10-17,Larceny-From Vehicle,38
2018-10-17,Larceny-Non Vehicle,13
2018-10-17,Robbery,5
2018-10-18,Agg Assault,7
2018-10-18,Auto Theft,12
2018-10-18,Burglary,6
2018-10-18,Larceny-From Vehicle,21
2018-10-18,Larceny-Non Vehicle,18
2018-10-18,Robbery,4
2018-10-19,Agg Assault,6
2018-10-19,Auto Theft,8
2018-10-19,Burglary,9
2018-10-19,Larceny-From Vehicle,33
2018-10-19,Larceny-Non Vehicle,13
2018-10-19,Robbery,1
2018-10-20,Agg Assault,4
2018-10-20,Auto Theft,8
2018-10-20,Burglary,4
2018-10-20,Homicide,1
2018-10-20,Larceny-From Vehicle,28
2018-10-20,Larceny-Non Vehicle,16
2018-10-20,Robbery,5
2018-10-21,Agg Assault,7
2018-10-21,Auto Theft,10
2018-10-21,Burglary,3
2018-10-21,Larceny-From Vehicle,26
2018-10-21,Larceny-Non Vehicle,12
2018-10-21,Robbery,3
2018-10-22,Agg Assault,4
2018-10-22,Auto Theft,10
2018-10-22,Burglary,12
2018-10-22,Larceny-From Vehicle,40
2018-10-22,Larceny-Non Vehicle,14
2018-10-22,Robbery,2
2018-10-23,Agg Assault,6
2018-10-23,Auto Theft,15
2018-10-23,Burglary,12
2018-10-23,Larceny-From Vehicle,34
2018-10-23,Larceny-Non Vehicle,15
2018-10-23,Robbery,4
2018-10-24,Agg Assault,5
2018-10-24,Auto Theft,8
2018-10-24,Burglary,5
2018-10-24,Larceny-From Vehicle,35
2018-10-24,Larceny-Non Vehicle,15
2018-10-24,Robbery,1
2018-10-25,Agg Assault,6
2018-10-25,Auto Theft,5
2018-10-25,Burglary,8
2018-10-25,Homicide,1
2018-10-25,Larceny-From Vehicle,25
2018-10-25,Larceny-Non Vehicle,19
2018-10-25,Robbery,3
2018-10-26,Agg Assault,5
2018-10-26,Auto Theft,9
2018-10-26,Burglary,8
2018-10-26,Larceny-From Vehicle,25
2018-10-26,Larceny-Non Vehicle,19
2018-10-26,Robbery,1
2018-10-27,Agg Assault,9
2018-10-27,Auto Theft,11
2018-10-27,Burglary,10
2018-10-27,Larceny-From Vehicle,42
2018-10-27,Larceny-Non Vehicle,18
2018-10-27,Robbery,5
2018-10-28,Agg Assault,5
2018-10-28,Auto Theft,7
2018-10-28,Burglary,6
2018-10-28,Larceny-From Vehicle,32
2018-10-28,Larceny-Non Vehicle,9
2018-10-28,Robbery,4
2018-10-29,Agg Assault,6
2018-10-29,Auto Theft,13
2018-10-29,Burglary,10
2018-10-29,Larceny-From Vehicle,32
2018-10-29,Larceny-Non Vehicle,20
2018-10-29,Robbery,1
2018-10-30,Agg Assault,5
2018-10-30,Auto Theft,14
2018-10-30,Burglary,11
2018-10-30,Larceny-From Vehicle,30
2018-10-30,Larceny-Non Vehicle,19
2018-10-30,Robbery,6
2018-10-31,Agg Assault,4
2018-10-31,Auto Theft,6
2018-10-31,Burglary,11
2018-10-31,Larceny-From Vehicle,32
2018-10-31,Larceny-Non Vehicle,22
2018-10-31,Robbery,2
2018-11-01,Agg Assault,8
2018-11-01,Auto Theft,9
2018-11-01,Burglary,11
2018-11-01,Homicide,1
2018-11-01,Larceny-From Vehicle,25
2018-11-01,Larceny-Non Vehicle,18
2018-11-01,Robbery,4
2018-11-02,Agg Assault,5
2018-11-02,Auto Theft,10
2018-11-02,Burglary,7
2018-11-02,Larceny-From Vehicle,26
2018-11-02,Larceny-Non Vehicle,17
2018-11-02,Robbery,3
2018-11-03,Agg Assault,2
2018-11-03,Auto Theft,12
2018-11-03,Burglary,7
2018-11-03,Homicide,1
2018-11-03,Larceny-From Vehicle,23
2018-11-03,Larceny-Non Vehicle,17
2018-11-03,Robbery,3
2018-11-04,Agg Assault,9
2018-11-04,Auto Theft,7
2018-11-04,Burglary,5
2018-11-04,Larceny-From Vehicle,23
2018-11-04,Larceny-Non Vehicle,9
2018-11-04,Robbery,3
2018-11-05,Agg Assault,4
2018-11-05,Auto Theft,11
2018-11-05,Burglary,4
2018-11-05,Larceny-From Vehicle,35
2018-11-05,Larceny-Non Vehicle,12
2018-11-05,Robbery,1
2018-11-06,Agg Assault,5
2018-11-06,Auto Theft,10
2018-11-06,Burglary,15
2018-11-06,Larceny-From Vehicle,29
2018-11-06,Larceny-Non Vehicle,16
2018-11-06,Robbery,4
2018-11-07,Agg Assault,7
2018-11-07,Auto Theft,9
2018-11-07,Burglary,10
2018-11-07,Larceny-From Vehicle,22
2018-11-07,Larceny-Non Vehicle,21
2018-11-07,Robbery,2
2018-11-08,Agg Assault,4
2018-11-08,Auto Theft,7
2018-11-08,Burglary,8
2018-11-08,Larceny-From Vehicle,27
2018-11-08,Larceny-Non Vehicle,17
2018-11-08,Robbery,2
2018-11-09,Agg Assault,4
2018-11-09,Auto Theft,14
2018-11-09,Burglary,7
2018-11-09,Larceny-From Vehicle,26
2018-11-09,Larceny-Non Vehicle,23
2018-11-09,Robbery,1
2018-11-10,Agg Assault,3
2018-11-10,Auto Theft,10
2018-11-10,Burglary,5
2018-11-10,Larceny-From Vehicle,39
2018-11-10,Larceny-Non Vehicle,13
2018-11-10,Robbery,3
2018-11-11,Agg Assault,2
2018-11-11,Auto Theft,13
2018-11-11,Burglary,5
2018-11-11,Larceny-From Vehicle,24
2018-11-11,Larceny-Non Vehicle,10
2018-11-11,Robbery,3
2018-11-12,Agg Assault,3
2018-11-12,Auto Theft,12
2018-11-12,Burglary,7
2018-11-12,Larceny-From Vehicle,30
2018-11-12,Larceny-Non Vehicle,18
2018-11-12,Robbery,4
2018-11-13,Agg Assault,5
2018-11-13,Auto Theft,8
2018-11-13,Burglary,8
2018-11-13,Larceny-From Vehicle,23
2018-11-13,Larceny-Non Vehicle,23
2018-11-13,Robbery,1
2018-11-14,Agg Assault,6
2018-11-14,Auto Theft,8
2018-11-14,Burglary,10
2018-11-14,Homicide,1
2018-11-14,Larceny-From Vehicle,35
2018-11-14,Larceny-Non Vehicle,17
2018-11-14,Robbery,3
2018-11-15,Agg Assault,7
2018-11-15,Auto Theft,8
2018-11-15,Burglary,12
2018-11-15,Larceny-From Vehicle,21
2018-11-15,Larceny-Non Vehicle,14
2018-11-15,Robbery,5
2018-11-16,Agg Assault,2
2018-11-16,Auto Theft,6
2018-11-16,Burglary,6
2018-11-16,Larceny-From Vehicle,32
2018-11-16,Larceny-Non Vehicle,21
2018-11-16,Robbery,2
2018-11-17,Agg Assault,6
2018-11-17,Auto Theft,5
2018-11-17,Burglary,9
2018-11-17,Larceny-From Vehicle,31
2018-11-17,Larceny-Non Vehicle,20
2018-11-17,Robbery,3
2018-11-18,Agg Assault,4
2018-11-18,Auto Theft,16
2018-11-18,Burglary,2
2018-11-18,Larceny-From Vehicle,37
2018-11-18,Larceny-Non Vehicle,12
2018-11-18,Robbery,2
2018-11-19,Agg Assault,3
2018-11-19,Auto Theft,12
2018-11-19,Burglary,6
2018-11-19,Larceny-From Vehicle,39
2018-11-19,Larceny-Non Vehicle,24
2018-11-19,Robbery,2
2018-11-20,Agg Assault,8
2018-11-20,Auto Theft,12
2018-11-20,Burglary,5
2018-11-20,Larceny-From Vehicle,35
2018-11-20,Larceny-Non Vehicle,13
2018-11-20,Robbery,5
2018-11-21,Agg Assault,7
2018-11-21,Auto Theft,8
2018-11-21,Burglary,5
2018-11-21,Homicide,1
2018-11-21,Larceny-From Vehicle,33
2018-11-21,Larceny-Non Vehicle,14
2018-11-21,Robbery,4
2018-11-22,Agg Assault,4
2018-11-22,Auto Theft,3
2018-11-22,Burglary,3
2018-11-22,Larceny-From Vehicle,25
2018-11-22,Larceny-Non Vehicle,2
2018-11-22,Robbery,1
2018-11-23,Agg Assault,1
2018-11-23,Auto Theft,8
2018-11-23,Burglary,11
2018-11-23,Larceny-From Vehicle,37
2018-11-23,Larceny-Non Vehicle,11
2018-11-23,Robbery,2
2018-11-24,Agg Assault,2
2018-11-24,Auto Theft,9
2018-11-24,Burglary,2
2018-11-24,Larceny-From Vehicle,32
2018-11-24,Larceny-Non Vehicle,16
2018-11-24,Robbery,3
2018-11-25,Agg Assault,7
2018-11-25,Auto Theft,10
2018-11-25,Burglary,7
2018-11-25,Larceny-From Vehicle,30
2018-11-25,Larceny-Non Vehicle,15
2018-11-25,Robbery,4
2018-11-26,Agg Assault,6
2018-11-26,Auto Theft,9
2018-11-26,Burglary,14
2018-11-26,Larceny-From Vehicle,36
2018-11-26,Larceny-Non Vehicle,15
2018-11-26,Robbery,4
2018-11-27,Agg Assault,3
2018-11-27,Auto Theft,12
2018-11-27,Burglary,9
2018-11-27,Larceny-From Vehicle,37
2018-11-27,Larceny-Non Vehicle,24
2018-11-27,Robbery,4
2018-11-28,Agg Assault,2
2018-11-28,Auto Theft,5
2018-11-28,Burglary,13
2018-11-28,Larceny-From Vehicle,40
2018-11-28,Larceny-Non Vehicle,23
2018-11-28,Robbery,2
2018-11-29,Agg Assault,3
2018-11-29,Auto Theft,6
2018-11-29,Burglary,7
2018-11-29,Larceny-From Vehicle,36
2018-11-29,Larceny-Non Vehicle,15
2018-11-29,Robbery,2
2018-11-30,Agg Assault,3
2018-11-30,Auto Theft,11
2018-11-30,Burglary,11
2018-11-30,Homicide,1
2018-11-30,Larceny-From Vehicle,34
2018-11-30,Larceny-Non Vehicle,24
2018-11-30,Robbery,4
2018-12-01,Agg Assault,1
2018-12-01,Auto Theft,14
2018-12-01,Burglary,8
2018-12-01,Larceny-From Vehicle,43
2018-12-01,Larceny-Non Vehicle,14
2018-12-01,Robbery,4
2018-12-02,Agg Assault,4
2018-12-02,Auto Theft,12
2018-12-02,Burglary,12
2018-12-02,Larceny-From Vehicle,35
2018-12-02,Larceny-Non Vehicle,23
2018-12-02,Robbery,6
2018-12-03,Agg Assault,7
2018-12-03,Auto Theft,10
2018-12-03,Burglary,13
2018-12-03,Homicide,2
2018-12-03,Larceny-From Vehicle,41
2018-12-03,Larceny-Non Vehicle,23
2018-12-03,Robbery,2
2018-12-04,Agg Assault,6
2018-12-04,Auto Theft,16
2018-12-04,Burglary,12
2018-12-04,Larceny-From Vehicle,27
2018-12-04,Larceny-Non Vehicle,18
2018-12-04,Robbery,2
2018-12-05,Agg Assault,3
2018-12-05,Auto Theft,6
2018-12-05,Burglary,4
2018-12-05,Larceny-From Vehicle,25
2018-12-05,Larceny-Non Vehicle,11
2018-12-05,Robbery,3
2018-12-06,Agg Assault,5
2018-12-06,Auto Theft,5
2018-12-06,Burglary,7
2018-12-06,Larceny-From Vehicle,30
2018-12-06,Larceny-Non Vehicle,17
2018-12-06,Robbery,4
2018-12-07,Agg Assault,6
2018-12-07,Auto Theft,12
2018-12-07,Burglary,7
2018-12-07,Larceny-From Vehicle,43
2018-12-07,Larceny-Non Vehicle,18
2018-12-07,Robbery,3
2018-12-08,Agg Assault,6
2018-12-08,Auto Theft,8
2018-12-08,Burglary,6
2018-12-08,Larceny-From Vehicle,33
2018-12-08,Larceny-Non Vehicle,17
2018-12-08,Robbery,2
2018-12-09,Agg Assault,2
2018-12-09,Auto Theft,8
2018-12-09,Burglary,4
2018-12-09,Larceny-From Vehicle,26
2018-12-09,Larceny-Non Vehicle,8
2018-12-09,Robbery,1
2018-12-10,Agg Assault,2
2018-12-10,Auto Theft,10
2018-12-10,Burglary,9
2018-12-10,Homicide,1
2018-12-10,Larceny-From Vehicle,35
2018-12-10,Larceny-Non Vehicle,19
2018-12-10,Robbery,3
2018-12-11,Agg Assault,2
2018-12-11,Auto Theft,11
2018-12-11,Burglary,8
2018-12-11,Larceny-From Vehicle,37
2018-12-11,Larceny-Non Vehicle,23
2018-12-11,Robbery,2
2018-12-12,Agg Assault,6
2018-12-12,Auto Theft,9
2018-12-12,Burglary,8
2018-12-12,Larceny-From Vehicle,34
2018-12-12,Larceny-Non Vehicle,20
2018-12-12,Robbery,1
2018-12-13,Agg Assault,6
2018-12-13,Auto Theft,11
2018-12-13,Burglary,12
2018-12-13,Larceny-From Vehicle,40
2018-12-13,Larceny-Non Vehicle,12
2018-12-13,Robbery,3
2018-12-14,Agg Assault,3
2018-12-14,Auto Theft,15
2018-12-14,Burglary,10
2018-12-14,Homicide,1
2018-12-14,Larceny-From Vehicle,50
2018-12-14,Larceny-Non Vehicle,28
2018-12-14,Robbery,4
2018-12-15,Agg Assault,1
2018-12-15,Auto Theft,9
2018-12-15,Burglary,10
2018-12-15,Larceny-From Vehicle,40
2018-12-15,Larceny-Non Vehicle,23
2018-12-15,Robbery,1
2018-12-16,Agg Assault,6
2018-12-16,Auto Theft,7
2018-12-16,Burglary,6
2018-12-16,Homicide,2
2018-12-16,Larceny-From Vehicle,47
2018-12-16,Larceny-Non Vehicle,15
2018-12-16,Robbery,2
2018-12-17,Agg Assault,3
2018-12-17,Auto Theft,8
2018-12-17,Burglary,12
2018-12-17,Homicide,1
2018-12-17,Larceny-From Vehicle,31
2018-12-17,Larceny-Non Vehicle,19
2018-12-17,Robbery,3
2018-12-18,Agg Assault,4
2018-12-18,Auto Theft,9
2018-12-18,Burglary,16
2018-12-18,Larceny-From Vehicle,37
2018-12-18,Larceny-Non Vehicle,18
2018-12-18,Robbery,2
2018-12-19,Agg Assault,6
2018-12-19,Auto Theft,11
2018-12-19,Burglary,3
2018-12-19,Homicide,1
2018-12-19,Larceny-From Vehicle,30
2018-12-19,Larceny-Non Vehicle,28
2018-12-19,Robbery,5
2018-12-20,Agg Assault,1
2018-12-20,Auto Theft,13
2018-12-20,Burglary,16
2018-12-20,Homicide,1
2018-12-20,Larceny-From Vehicle,28
2018-12-20,Larceny-Non Vehicle,19
2018-12-20,Robbery,3
2018-12-21,Agg Assault,4
2018-12-21,Auto Theft,14
2018-12-21,Burglary,12
2018-12-21,Larceny-From Vehicle,31
2018-12-21,Larceny-Non Vehicle,24
2018-12-21,Robbery,7
2018-12-22,Agg Assault,3
2018-12-22,Auto Theft,17
2018-12-22,Burglary,9
2018-12-22,Larceny-From Vehicle,17
2018-12-22,Larceny-Non Vehicle,14
2018-12-22,Robbery,1
2018-12-23,Agg Assault,11
2018-12-23,Auto Theft,12
2018-12-23,Burglary,8
2018-12-23,Homicide,1
2018-12-23,Larceny-From Vehicle,20
2018-12-23,Larceny-Non Vehicle,17
2018-12-23,Robbery,4
2018-12-24,Agg Assault,2
2018-12-24,Auto Theft,15
2018-12-24,Burglary,15
2018-12-24,Larceny-From Vehicle,38
2018-12-24,Larceny-Non Vehicle,23
2018-12-24,Robbery,3
2018-12-25,Agg Assault,9
2018-12-25,Auto Theft,2
2018-12-25,Burglary,6
2018-12-25,Homicide,1
2018-12-25,Larceny-From Vehicle,14
2018-12-25,Larceny-Non Vehicle,4
2018-12-25,Robbery,1
2018-12-26,Agg Assault,1
2018-12-26,Auto Theft,10
2018-12-26,Burglary,12
2018-12-26,Larceny-From Vehicle,23
2018-12-26,Larceny-Non Vehicle,17
2018-12-26,Robbery,3
2018-12-27,Agg Assault,4
2018-12-27,Auto Theft,5
2018-12-27,Burglary,13
2018-12-27,Larceny-From Vehicle,36
2018-12-27,Larceny-Non Vehicle,18
2018-12-27,Robbery,1
2018-12-28,Auto Theft,10
2018-12-28,Burglary,10
2018-12-28,Larceny-From Vehicle,48
2018-12-28,Larceny-Non Vehicle,14
2018-12-28,Robbery,3
2018-12-29,Agg Assault,6
2018-12-29,Auto Theft,13
2018-12-29,Burglary,4
2018-12-29,Larceny-From Vehicle,27
2018-12-29,Larceny-Non Vehicle,14
2018-12-29,Robbery,4
2018-12-30,Agg Assault,5
2018-12-30,Auto Theft,11
2018-12-30,Burglary,9
2018-12-30,Homicide,1
2018-12-30,Larceny-From Vehicle,29
2018-12-30,Larceny-Non Vehicle,12
2018-12-30,Robbery,6
2018-12-31,Agg Assault,7
2018-12-31,Auto Theft,7
2018-12-31,Burglary,10
2018-12-31,Larceny-From Vehicle,35
2018-12-31,Larceny-Non Vehicle,12
2018-12-31,Robbery,7
2019-01-01,Agg Assault,7
2019-01-01,Auto Theft,5
2019-01-01,Burglary,10
2019-01-01,Larceny-From Vehicle,25
2019-01-01,Larceny-Non Vehicle,10
2019-01-01,Robbery,4
2019-01-02,Agg Assault,3
2019-01-02,Auto Theft,13
2019-01-02,Burglary,8
2019-01-02,Larceny-From Vehicle,29
2019-01-02,Larceny-Non Vehicle,17
2019-01-02,Robbery,4
2019-01-03,Agg Assault,3
2019-01-03,Auto Theft,9
2019-01-03,Burglary,11
2019-01-03,Homicide,1
2019-01-03,Larceny-From Vehicle,21
2019-01-03,Larceny-Non Vehicle,13
2019-01-03,Robbery,2
2019-01-04,Agg Assault,5
2019-01-04,Auto Theft,9
2019-01-04,Burglary,5
2019-01-04,Larceny-From Vehicle,39
2019-01-04,Larceny-Non Vehicle,20
2019-01-04,Robbery,3
2019-01-05,Agg Assault,3
2019-01-05,Auto Theft,6
2019-01-05,Burglary,6
2019-01-05,Homicide,1
2019-01-05,Larceny-From Vehicle,37
2019-01-05,Larceny-Non Vehicle,13
2019-01-05,Robbery,5
2019-01-06,Agg Assault,4
2019-01-06,Auto Theft,4
2019-01-06,Burglary,2
2019-01-06,Larceny-From Vehicle,20
2019-01-06,Larceny-Non Vehicle,7
2019-01-06,Robbery,5
2019-01-07,Agg Assault,7
2019-01-07,Auto Theft,8
2019-01-07,Burglary,9
2019-01-07,Larceny-From Vehicle,25
2019-01-07,Larceny-Non Vehicle,20
2019-01-07,Robbery,5
2019-01-08,Agg Assault,3
2019-01-08,Auto Theft,5
2019-01-08,Burglary,9
2019-01-08,Larceny-From Vehicle,25
2019-01-08,Larceny-Non Vehicle,24
2019-01-08,Robbery,3
2019-01-09,Agg Assault,9
2019-01-09,Auto Theft,13
2019-01-09,Burglary,9
2019-01-09,Larceny-From Vehicle,38
2019-01-09,Larceny-Non Vehicle,23
2019-01-09,Robbery,2
2019-01-10,Agg Assault,3
2019-01-10,Auto Theft,8
2019-01-10,Burglary,14
2019-01-10,Homicide,2
2019-01-10,Larceny-From Vehicle,24
2019-01-10,Larceny-Non Vehicle,20
2019-01-10,Robbery,1
2019-01-11,Agg Assault,4
2019-01-11,Auto Theft,8
2019-01-11,Burglary,8
2019-01-11,Homicide,1
2019-01-11,Larceny-From Vehicle,30
2019-01-11,Larceny-Non Vehicle,14
2019-01-11,Robbery,6
2019-01-12,Agg Assault,2
2019-01-12,Auto Theft,9
2019-01-12,Burglary,3
2019-01-12,Homicide,1
2019-01-12,Larceny-From Vehicle,35
2019-01-12,Larceny-Non Vehicle,18
2019-01-12,Robbery,5
2019-01-13,Agg Assault,7
2019-01-13,Auto Theft,8
2019-01-13,Burglary,9
2019-01-13,Larceny-From Vehicle,23
2019-01-13,Larceny-Non Vehicle,10
2019-01-13,Robbery,1
2019-01-14,Agg Assault,4
2019-01-14,Auto Theft,19
2019-01-14,Burglary,8
2019-01-14,Homicide,1
2019-01-14,Larceny-From Vehicle,31
2019-01-14,Larceny-Non Vehicle,22
2019-01-14,Robbery,7
2019-01-15,Agg Assault,5
2019-01-15,Auto Theft,7
2019-01-15,Burglary,10
2019-01-15,Larceny-From Vehicle,29
2019-01-15,Larceny-Non Vehicle,19
2019-01-16,Agg Assault,3
2019-01-16,Auto Theft,8
2019-01-16,Burglary,10
2019-01-16,Larceny-From Vehicle,20
2019-01-16,Larceny-Non Vehicle,17
2019-01-16,Manslaughter,1
2019-01-16,Robbery,1
2019-01-17,Auto Theft,11
2019-01-17,Burglary,6
2019-01-17,Larceny-From Vehicle,38
2019-01-17,Larceny-Non Vehicle,16
2019-01-17,Robbery,6
2019-01-18,Agg Assault,3
2019-01-18,Auto Theft,12
2019-01-18,Burglary,4
2019-01-18,Larceny-From Vehicle,22
2019-01-18,Larceny-Non Vehicle,30
2019-01-18,Robbery,3
2019-01-19,Agg Assault,3
2019-01-19,Auto Theft,6
2019-01-19,Burglary,5
2019-01-19,Homicide,1
2019-01-19,Larceny-From Vehicle,30
2019-01-19,Larceny-Non Vehicle,16
2019-01-19,Robbery,1
2019-01-20,Agg Assault,1
2019-01-20,Auto Theft,12
2019-01-20,Burglary,6
2019-01-20,Larceny-From Vehicle,30
2019-01-20,Larceny-Non Vehicle,9
2019-01-20,Robbery,1
2019-01-21,Agg Assault,3
2019-01-21,Auto Theft,9
2019-01-21,Burglary,10
2019-01-21,Homicide,1
2019-01-21,Larceny-From Vehicle,36
2019-01-21,Larceny-Non Vehicle,17
2019-01-21,Robbery,4
2019-01-22,Agg Assault,3
2019-01-22,Auto Theft,10
2019-01-22,Burglary,8
2019-01-22,Larceny-From Vehicle,40
2019-01-22,Larceny-Non Vehicle,22
2019-01-22,Robbery,2
2019-01-23,Agg Assault,2
2019-01-23,Auto Theft,11
2019-01-23,Burglary,12
2019-01-23,Larceny-From Vehicle,18
2019-01-23,Larceny-Non Vehicle,19
2019-01-23,Robbery,3
2019-01-24,Agg Assault,4
2019-01-24,Auto Theft,6
2019-01-24,Burglary,8
2019-01-24,Larceny-From Vehicle,18
2019-01-24,Larceny-Non Vehicle,16
2019-01-24,Robbery,3
2019-01-25,Agg Assault,2
2019-01-25,Auto Theft,9
2019-01-25,Burglary,12
2019-01-25,Larceny-From Vehicle,18
2019-01-25,Larceny-Non Vehicle,14
2019-01-26,Agg Assault,4
2019-01-26,Auto Theft,9
2019-01-26,Burglary,3
2019-01-26,Larceny-From Vehicle,24
2019-01-26,Larceny-Non Vehicle,11
2019-01-26,Robbery,2
2019-01-27,Agg Assault,3
2019-01-27,Auto Theft,10
2019-01-27,Burglary,4
2019-01-27,Larceny-From Vehicle,30
2019-01-27,Larceny-Non Vehicle,3
2019-01-27,Robbery,2
2019-01-28,Agg Assault,5
2019-01-28,Auto Theft,6
2019-01-28,Burglary,9
2019-01-28,Larceny-From Vehicle,29
2019-01-28,Larceny-Non Vehicle,7
2019-01-28,Robbery,3
2019-01-29,Auto Theft,11
2019-01-29,Burglary,13
2019-01-29,Larceny-From Vehicle,15
2019-01-29,Larceny-Non Vehicle,9
2019-01-29,Robbery,4
2019-01-30,Agg Assault,2
2019-01-30,Auto Theft,9
2019-01-30,Burglary,19
2019-01-30,Larceny-From Vehicle,28
2019-01-30,Larceny-Non Vehicle,10
2019-01-30,Robbery,3
2019-01-31,Agg Assault,3
2019-01-31,Auto Theft,9
2019-01-31,Burglary,6
2019-01-31,Larceny-From Vehicle,21
2019-01-31,Larceny-Non Vehicle,18
2019-01-31,Robbery,4
2019-02-01,Agg Assault,7
2019-02-01,Auto Theft,7
2019-02-01,Burglary,8
2019-02-01,Homicide,2
2019-02-01,Larceny-From Vehicle,12
2019-02-01,Larceny-Non Vehicle,17
2019-02-01,Robbery,4
2019-02-02,Agg Assault,5
2019-02-02,Auto Theft,11
2019-02-02,Burglary,4
2019-02-02,Larceny-From Vehicle,26
2019-02-02,Larceny-Non Vehicle,22
2019-02-02,Robbery,2
2019-02-03,Agg Assault,7
2019-02-03,Auto Theft,13
2019-02-03,Burglary,6
2019-02-03,Larceny-From Vehicle,20
2019-02-03,Larceny-Non Vehicle,21
2019-02-03,Robbery,4
2019-02-04,Agg Assault,5
2019-02-04,Auto Theft,8
2019-02-04,Burglary,10
2019-02-04,Larceny-From Vehicle,19
2019-02-04,Larceny-Non Vehicle,25
2019-02-04,Robbery,2
2019-02-05,Agg Assault,13
2019-02-05,Auto Theft,10
2019-02-05,Burglary,8
2019-02-05,Larceny-From Vehicle,19
2019-02-05,Larceny-Non Vehicle,23
2019-02-05,Robbery,5
2019-02-06,Agg Assault,7
2019-02-06,Auto Theft,6
2019-02-06,Burglary,7
2019-02-06,Larceny-From Vehicle,19
2019-02-06,Larceny-Non Vehicle,12
2019-02-06,Robbery,1
2019-02-07,Agg Assault,4
2019-02-07,Auto Theft,8
2019-02-07,Burglary,9
2019-02-07,Larceny-From Vehicle,14
2019-02-07,Larceny-Non Vehicle,8
2019-02-07,Robbery,2
2019-02-08,Agg Assault,3
2019-02-08,Auto Theft,5
2019-02-08,Burglary,5
2019-02-08,Homicide,1
2019-02-08,Larceny-From Vehicle,16
2019-02-08,Larceny-Non Vehicle,12
2019-02-08,Robbery,2
2019-02-09,Agg Assault,3
2019-02-09,Auto Theft,9
2019-02-09,Burglary,9
2019-02-09,Homicide,1
2019-02-09,Larceny-From Vehicle,27
2019-02-09,Larceny-Non Vehicle,11
2019-02-09,Robbery,2
2019-02-10,Agg Assault,3
2019-02-10,Auto Theft,10
2019-02-10,Burglary,4
2019-02-10,Larceny-From Vehicle,22
2019-02-10,Larceny-Non Vehicle,12
2019-02-10,Robbery,1
2019-02-11,Agg Assault,6
2019-02-11,Auto Theft,10
2019-02-11,Burglary,11
2019-02-11,Larceny-From Vehicle,19
2019-02-11,Larceny-Non Vehicle,13
2019-02-11,Robbery,6
2019-02-12,Agg Assault,3
2019-02-12,Auto Theft,8
2019-02-12,Burglary,10
2019-02-12,Larceny-From Vehicle,23
2019-02-12,Larceny-Non Vehicle,9
2019-02-12,Robbery,1
2019-02-13,Agg Assault,5
2019-02-13,Auto Theft,9
2019-02-13,Burglary,9
2019-02-13,Larceny-From Vehicle,25
2019-02-13,Larceny-Non Vehicle,17
2019-02-13,Robbery,3
2019-02-14,Agg Assault,3
